,decade,month,Date,Extent,Month
740,1980,1982-11,14,16.123,11
1288,1980,1985-11,14,16.343,11
1696,1980,1987-11,14,15.849,11
2021,1980,1988-11,14,16.575,11
2386,1980,1989-11,14,16.13,11
558,1980,1981-11,15,16.301,11
923,1980,1983-11,15,16.199,11
1106,1980,1984-11,15,16.358,11
1471,1980,1986-11,15,15.194,11
1697,1980,1987-11,15,15.755,11
2022,1980,1988-11,15,16.448,11
2387,1980,1989-11,15,16.047,11
376,1980,1980-11,16,16.394000000000002,11
741,1980,1982-11,16,15.868,11
1289,1980,1985-11,16,16.173,11
1698,1980,1987-11,16,15.67,11
2023,1980,1988-11,16,16.295,11
2388,1980,1989-11,16,15.948,11
559,1980,1981-11,17,15.997,11
924,1980,1983-11,17,15.98,11
1107,1980,1984-11,17,16.115,11
1472,1980,1986-11,17,15.002,11
1699,1980,1987-11,17,15.556,11
2024,1980,1988-11,17,16.153,11
2389,1980,1989-11,17,15.818,11
377,1980,1980-11,18,16.133,11
742,1980,1982-11,18,15.559000000000001,11
1290,1980,1985-11,18,16.062,11
1700,1980,1987-11,18,15.52,11
2025,1980,1988-11,18,15.968,11
2390,1980,1989-11,18,15.705,11
560,1980,1981-11,19,15.922,11
925,1980,1983-11,19,15.765999999999998,11
1108,1980,1984-11,19,15.845999999999998,11
1473,1980,1986-11,19,14.798,11
1701,1980,1987-11,19,15.436,11
2026,1980,1988-11,19,15.860999999999999,11
2391,1980,1989-11,19,15.61,11
378,1980,1980-11,20,15.758,11
743,1980,1982-11,20,15.28,11
1291,1980,1985-11,20,15.880999999999998,11
1702,1980,1987-11,20,15.294,11
2027,1980,1988-11,20,15.7,11
2392,1980,1989-11,20,15.382,11
561,1980,1981-11,21,15.792,11
926,1980,1983-11,21,15.472999999999999,11
1109,1980,1984-11,21,15.572000000000001,11
1474,1980,1986-11,21,14.300999999999998,11
1703,1980,1987-11,21,15.175999999999998,11
2028,1980,1988-11,21,15.517000000000001,11
2393,1980,1989-11,21,15.23,11
379,1980,1980-11,22,15.378,11
744,1980,1982-11,22,15.035,11
1292,1980,1985-11,22,15.585,11
1704,1980,1987-11,22,14.957,11
2029,1980,1988-11,22,15.411,11
2394,1980,1989-11,22,15.113,11
562,1980,1981-11,23,15.379000000000001,11
927,1980,1983-11,23,15.232000000000001,11
1110,1980,1984-11,23,15.299000000000001,11
1475,1980,1986-11,23,13.972999999999999,11
1705,1980,1987-11,23,14.835999999999999,11
2030,1980,1988-11,23,15.258,11
2395,1980,1989-11,23,14.919,11
380,1980,1980-11,24,15.015,11
745,1980,1982-11,24,14.498,11
1293,1980,1985-11,24,15.404000000000002,11
1706,1980,1987-11,24,14.697000000000001,11
2031,1980,1988-11,24,15.120999999999999,11
2396,1980,1989-11,24,14.757,11
563,1980,1981-11,25,15.168,11
928,1980,1983-11,25,14.817,11
1111,1980,1984-11,25,15.04,11
1476,1980,1986-11,25,13.540999999999999,11
1707,1980,1987-11,25,14.577,11
2032,1980,1988-11,25,14.989,11
2397,1980,1989-11,25,14.603,11
381,1980,1980-11,26,14.714,11
746,1980,1982-11,26,14.047,11
1294,1980,1985-11,26,15.115,11
1708,1980,1987-11,26,14.431,11
2033,1980,1988-11,26,14.853,11
2398,1980,1989-11,26,14.427999999999999,11
564,1980,1981-11,27,14.92,11
929,1980,1983-11,27,14.447000000000001,11
1112,1980,1984-11,27,14.681,11
1477,1980,1986-11,27,13.298,11
1709,1980,1987-11,27,14.215,11
2034,1980,1988-11,27,14.674000000000001,11
2399,1980,1989-11,27,14.26,11
382,1980,1980-11,28,14.334000000000001,11
747,1980,1982-11,28,13.604000000000001,11
1295,1980,1985-11,28,14.877,11
1710,1980,1987-11,28,14.023,11
2035,1980,1988-11,28,14.552,11
2400,1980,1989-11,28,14.120999999999999,11
565,1980,1981-11,29,14.63,11
930,1980,1983-11,29,14.164000000000001,11
1113,1980,1984-11,29,14.202,11
1478,1980,1986-11,29,12.855,11
1711,1980,1987-11,29,13.806,11
2036,1980,1988-11,29,14.443,11
2401,1980,1989-11,29,13.827,11
383,1980,1980-11,30,13.876,11
748,1980,1982-11,30,13.009,11
1296,1980,1985-11,30,14.503,11
1712,1980,1987-11,30,13.635,11
2037,1980,1988-11,30,14.267999999999999,11
2402,1980,1989-11,30,13.5,11
566,1980,1981-12,1,14.323,12
931,1980,1983-12,1,13.870999999999999,12
1114,1980,1984-12,1,13.863,12
1479,1980,1986-12,1,12.505,12
1713,1980,1987-12,1,13.447000000000001,12
2038,1980,1988-12,1,14.078,12
2403,1980,1989-12,1,13.383,12
384,1980,1980-12,2,13.549000000000001,12
749,1980,1982-12,2,12.34,12
1297,1980,1985-12,2,14.157,12
1714,1980,1987-12,2,13.311,12
2039,1980,1988-12,2,13.908,12
2404,1980,1989-12,2,13.215,12
567,1980,1981-12,3,13.957,12
932,1980,1983-12,3,13.370999999999999,12
1115,1980,1984-12,3,13.355,12
1480,1980,1986-12,3,12.215,12
2040,1980,1988-12,3,13.761,12
2405,1980,1989-12,3,12.997,12
385,1980,1980-12,4,13.155999999999999,12
750,1980,1982-12,4,11.789000000000001,12
1298,1980,1985-12,4,13.718,12
2041,1980,1988-12,4,13.604000000000001,12
2406,1980,1989-12,4,12.794,12
568,1980,1981-12,5,13.615,12
933,1980,1983-12,5,12.857999999999999,12
1116,1980,1984-12,5,12.968,12
1481,1980,1986-12,5,12.014000000000001,12
2042,1980,1988-12,5,13.431,12
2407,1980,1989-12,5,12.584000000000001,12
386,1980,1980-12,6,12.600999999999999,12
751,1980,1982-12,6,11.287,12
1299,1980,1985-12,6,13.579,12
2043,1980,1988-12,6,13.237,12
2408,1980,1989-12,6,12.319,12
569,1980,1981-12,7,13.135,12
934,1980,1983-12,7,12.359000000000002,12
1117,1980,1984-12,7,12.527000000000001,12
1482,1980,1986-12,7,11.433,12
2044,1980,1988-12,7,13.08,12
2409,1980,1989-12,7,12.037,12
387,1980,1980-12,8,12.097000000000001,12
752,1980,1982-12,8,10.863,12
1300,1980,1985-12,8,13.222999999999999,12
2045,1980,1988-12,8,12.942,12
2410,1980,1989-12,8,11.805,12
570,1980,1981-12,9,12.725,12
935,1980,1983-12,9,11.991,12
1118,1980,1984-12,9,12.113,12
1483,1980,1986-12,9,10.606,12
2046,1980,1988-12,9,12.765,12
2411,1980,1989-12,9,11.565999999999999,12
388,1980,1980-12,10,11.659,12
753,1980,1982-12,10,10.547,12
1301,1980,1985-12,10,12.831,12
2047,1980,1988-12,10,12.659,12
2412,1980,1989-12,10,11.324000000000002,12
571,1980,1981-12,11,12.432,12
936,1980,1983-12,11,11.617,12
1119,1980,1984-12,11,11.464,12
1484,1980,1986-12,11,10.434000000000001,12
2048,1980,1988-12,11,12.491,12
2413,1980,1989-12,11,11.05,12
389,1980,1980-12,12,11.17,12
754,1980,1982-12,12,10.089,12
1302,1980,1985-12,12,12.529000000000002,12
2049,1980,1988-12,12,12.267000000000001,12
2414,1980,1989-12,12,10.808,12
572,1980,1981-12,13,12.133,12
937,1980,1983-12,13,11.161,12
1120,1980,1984-12,13,11.14,12
1485,1980,1986-12,13,9.999,12
2050,1980,1988-12,13,12.033,12
2415,1980,1989-12,13,10.536,12
390,1980,1980-12,14,10.702,12
755,1980,1982-12,14,9.499,12
1303,1980,1985-12,14,12.220999999999998,12
2051,1980,1988-12,14,11.787,12
2416,1980,1989-12,14,10.135,12
573,1980,1981-12,15,11.485,12
938,1980,1983-12,15,10.634,12
1121,1980,1984-12,15,10.744000000000002,12
1486,1980,1986-12,15,9.738999999999999,12
2052,1980,1988-12,15,11.477,12
2417,1980,1989-12,15,9.747,12
391,1980,1980-12,16,10.212,12
756,1980,1982-12,16,9.017999999999999,12
1304,1980,1985-12,16,11.796,12
2053,1980,1988-12,16,11.251,12
2418,1980,1989-12,16,9.441,12
574,1980,1981-12,17,10.775,12
939,1980,1983-12,17,10.157,12
1122,1980,1984-12,17,10.245,12
1487,1980,1986-12,17,9.285,12
2054,1980,1988-12,17,11.008,12
2419,1980,1989-12,17,9.203,12
392,1980,1980-12,18,9.676,12
757,1980,1982-12,18,8.611,12
1305,1980,1985-12,18,10.955,12
2055,1980,1988-12,18,10.807,12
2420,1980,1989-12,18,9.016,12
575,1980,1981-12,19,10.038,12
940,1980,1983-12,19,9.544,12
1123,1980,1984-12,19,9.766,12
1488,1980,1986-12,19,8.999,12
2056,1980,1988-12,19,10.550999999999998,12
2421,1980,1989-12,19,8.816,12
393,1980,1980-12,20,9.342,12
758,1980,1982-12,20,8.148,12
1306,1980,1985-12,20,10.306,12
2057,1980,1988-12,20,10.308,12
2422,1980,1989-12,20,8.536,12
576,1980,1981-12,21,9.355,12
941,1980,1983-12,21,9.166,12
1124,1980,1984-12,21,9.225,12
1489,1980,1986-12,21,8.743,12
2058,1980,1988-12,21,10.015,12
2423,1980,1989-12,21,8.288,12
394,1980,1980-12,22,8.65,12
759,1980,1982-12,22,7.763,12
1307,1980,1985-12,22,9.886000000000001,12
2059,1980,1988-12,22,9.937999999999999,12
2424,1980,1989-12,22,8.189,12
577,1980,1981-12,23,8.9,12
942,1980,1983-12,23,8.649,12
1125,1980,1984-12,23,8.749,12
1490,1980,1986-12,23,8.412,12
2060,1980,1988-12,23,9.579,12
2425,1980,1989-12,23,8.089,12
395,1980,1980-12,24,8.1,12
760,1980,1982-12,24,7.481,12
1308,1980,1985-12,24,9.415,12
2061,1980,1988-12,24,9.298,12
2426,1980,1989-12,24,7.922000000000001,12
578,1980,1981-12,25,8.397,12
943,1980,1983-12,25,8.248,12
1126,1980,1984-12,25,8.479,12
1491,1980,1986-12,25,8.013,12
2062,1980,1988-12,25,9.073,12
2427,1980,1989-12,25,7.729,12
396,1980,1980-12,26,7.612,12
761,1980,1982-12,26,7.18,12
1309,1980,1985-12,26,8.907,12
2063,1980,1988-12,26,8.735,12
2428,1980,1989-12,26,7.6610000000000005,12
579,1980,1981-12,27,8.005,12
944,1980,1983-12,27,7.888,12
1127,1980,1984-12,27,8.052,12
1492,1980,1986-12,27,7.731,12
2064,1980,1988-12,27,8.366,12
2429,1980,1989-12,27,7.415,12
397,1980,1980-12,28,7.178,12
762,1980,1982-12,28,6.912000000000001,12
1310,1980,1985-12,28,8.628,12
2065,1980,1988-12,28,8.01,12
2430,1980,1989-12,28,7.282,12
580,1980,1981-12,29,7.716,12
945,1980,1983-12,29,7.587999999999999,12
1128,1980,1984-12,29,7.707000000000001,12
1493,1980,1986-12,29,7.284,12
2066,1980,1988-12,29,7.68,12
2431,1980,1989-12,29,7.138,12
398,1980,1980-12,30,6.6339999999999995,12
763,1980,1982-12,30,6.707999999999999,12
1311,1980,1985-12,30,8.132,12
2067,1980,1988-12,30,7.479,12
2432,1980,1989-12,30,7.053,12
581,1980,1981-12,31,7.3260000000000005,12
946,1980,1983-12,31,7.2,12
1129,1980,1984-12,31,7.171,12
1494,1980,1986-12,31,7.051,12
2068,1980,1988-12,31,7.261,12
2433,1980,1989-12,31,6.885,12
2434,1990,1990-01,1,6.771,1
2799,1990,1991-01,1,7.095,1
3164,1990,1992-01,1,6.656000000000001,1
3530,1990,1993-01,1,6.284,1
3895,1990,1994-01,1,6.724,1
4260,1990,1995-01,1,7.41,1
4625,1990,1996-01,1,7.729,1
4991,1990,1997-01,1,6.087000000000001,1
5356,1990,1998-01,1,6.2379999999999995,1
5721,1990,1999-01,1,6.528,1
2435,1990,1990-01,2,6.621,1
2800,1990,1991-01,2,6.928,1
3165,1990,1992-01,2,6.457999999999999,1
3531,1990,1993-01,2,6.079,1
3896,1990,1994-01,2,6.527,1
4261,1990,1995-01,2,7.256,1
4626,1990,1996-01,2,7.617999999999999,1
4992,1990,1997-01,2,5.962000000000001,1
5357,1990,1998-01,2,6.0329999999999995,1
5722,1990,1999-01,2,6.362,1
2436,1990,1990-01,3,6.449,1
2801,1990,1991-01,3,6.795,1
3166,1990,1992-01,3,6.278,1
3532,1990,1993-01,3,5.8839999999999995,1
3897,1990,1994-01,3,6.501,1
4262,1990,1995-01,3,7.022,1
4627,1990,1996-01,3,7.483,1
4993,1990,1997-01,3,5.787999999999999,1
5358,1990,1998-01,3,5.86,1
5723,1990,1999-01,3,6.191,1
2437,1990,1990-01,4,6.316,1
2802,1990,1991-01,4,6.684,1
3167,1990,1992-01,4,6.053,1
3533,1990,1993-01,4,5.721,1
3898,1990,1994-01,4,6.356,1
4263,1990,1995-01,4,6.903,1
4628,1990,1996-01,4,7.343999999999999,1
4994,1990,1997-01,4,5.539,1
5359,1990,1998-01,4,5.737,1
5724,1990,1999-01,4,6.087999999999999,1
2438,1990,1990-01,5,6.1979999999999995,1
2803,1990,1991-01,5,6.519,1
3168,1990,1992-01,5,5.962999999999999,1
3534,1990,1993-01,5,5.555,1
3899,1990,1994-01,5,6.166,1
4264,1990,1995-01,5,6.84,1
4629,1990,1996-01,5,7.367000000000001,1
4995,1990,1997-01,5,5.287000000000001,1
5360,1990,1998-01,5,5.541,1
5725,1990,1999-01,5,5.983,1
2439,1990,1990-01,6,6.147,1
2804,1990,1991-01,6,6.336,1
3169,1990,1992-01,6,5.787999999999999,1
3535,1990,1993-01,6,5.439,1
3900,1990,1994-01,6,6.046,1
4265,1990,1995-01,6,6.779,1
4630,1990,1996-01,6,7.1610000000000005,1
4996,1990,1997-01,6,5.178,1
5361,1990,1998-01,6,5.361000000000001,1
5726,1990,1999-01,6,5.8870000000000005,1
2440,1990,1990-01,7,5.968,1
2805,1990,1991-01,7,6.216,1
3170,1990,1992-01,7,5.702000000000001,1
3536,1990,1993-01,7,5.374,1
3901,1990,1994-01,7,5.9639999999999995,1
4266,1990,1995-01,7,6.605,1
4631,1990,1996-01,7,7.041,1
4997,1990,1997-01,7,5.045,1
5362,1990,1998-01,7,5.28,1
5727,1990,1999-01,7,5.7620000000000005,1
2441,1990,1990-01,8,5.771,1
2806,1990,1991-01,8,6.127000000000001,1
3171,1990,1992-01,8,5.574,1
3537,1990,1993-01,8,5.227,1
3902,1990,1994-01,8,5.772,1
4267,1990,1995-01,8,6.367999999999999,1
4632,1990,1996-01,8,6.891,1
4998,1990,1997-01,8,4.837,1
5363,1990,1998-01,8,5.18,1
5728,1990,1999-01,8,5.6770000000000005,1
2442,1990,1990-01,9,5.53,1
2807,1990,1991-01,9,5.992999999999999,1
3172,1990,1992-01,9,5.354,1
3538,1990,1993-01,9,5.2,1
3903,1990,1994-01,9,5.642,1
4268,1990,1995-01,9,6.228,1
4633,1990,1996-01,9,6.815,1
4999,1990,1997-01,9,4.692,1
5364,1990,1998-01,9,4.997,1
5729,1990,1999-01,9,5.487,1
2443,1990,1990-01,10,5.425,1
2808,1990,1991-01,10,5.9,1
3173,1990,1992-01,10,5.229,1
3539,1990,1993-01,10,4.965,1
3904,1990,1994-01,10,5.53,1
4269,1990,1995-01,10,6.148,1
4634,1990,1996-01,10,6.737,1
5000,1990,1997-01,10,4.604,1
5365,1990,1998-01,10,4.822,1
5730,1990,1999-01,10,5.3629999999999995,1
2444,1990,1990-01,11,5.327999999999999,1
2809,1990,1991-01,11,5.73,1
3174,1990,1992-01,11,5.0889999999999995,1
3540,1990,1993-01,11,4.88,1
3905,1990,1994-01,11,5.425,1
4270,1990,1995-01,11,6.034,1
4635,1990,1996-01,11,6.581,1
5001,1990,1997-01,11,4.479,1
5366,1990,1998-01,11,4.669,1
5731,1990,1999-01,11,5.284,1
2445,1990,1990-01,12,5.247999999999999,1
2810,1990,1991-01,12,5.678999999999999,1
3175,1990,1992-01,12,4.978,1
3541,1990,1993-01,12,4.788,1
3906,1990,1994-01,12,5.256,1
4271,1990,1995-01,12,5.909,1
4636,1990,1996-01,12,6.354,1
5002,1990,1997-01,12,4.382,1
5367,1990,1998-01,12,4.567,1
5732,1990,1999-01,12,5.099,1
2446,1990,1990-01,13,5.187,1
2811,1990,1991-01,13,5.525,1
3176,1990,1992-01,13,4.872,1
3542,1990,1993-01,13,4.696000000000001,1
3907,1990,1994-01,13,5.101,1
4272,1990,1995-01,13,5.835,1
4637,1990,1996-01,13,6.207000000000001,1
5003,1990,1997-01,13,4.341,1
5368,1990,1998-01,13,4.4830000000000005,1
5733,1990,1999-01,13,4.944,1
2447,1990,1990-01,14,5.032,1
2812,1990,1991-01,14,5.3629999999999995,1
3177,1990,1992-01,14,4.762,1
3543,1990,1993-01,14,4.547,1
3908,1990,1994-01,14,4.946000000000001,1
4273,1990,1995-01,14,5.752999999999999,1
4638,1990,1996-01,14,6.0889999999999995,1
5004,1990,1997-01,14,4.173,1
5369,1990,1998-01,14,4.425,1
5734,1990,1999-01,14,4.8389999999999995,1
2448,1990,1990-01,15,4.867,1
2813,1990,1991-01,15,5.215,1
3178,1990,1992-01,15,4.698,1
3544,1990,1993-01,15,4.4,1
3909,1990,1994-01,15,4.8919999999999995,1
4274,1990,1995-01,15,5.649,1
4639,1990,1996-01,15,6.017,1
5005,1990,1997-01,15,4.11,1
5370,1990,1998-01,15,4.334,1
5735,1990,1999-01,15,4.7219999999999995,1
2449,1990,1990-01,16,4.7589999999999995,1
2814,1990,1991-01,16,5.159,1
3179,1990,1992-01,16,4.61,1
3545,1990,1993-01,16,4.3,1
3910,1990,1994-01,16,4.854,1
4275,1990,1995-01,16,5.541,1
4640,1990,1996-01,16,5.875,1
5006,1990,1997-01,16,4.002,1
5371,1990,1998-01,16,4.238,1
5736,1990,1999-01,16,4.607,1
2450,1990,1990-01,17,4.5889999999999995,1
2815,1990,1991-01,17,5.154,1
3180,1990,1992-01,17,4.493,1
3546,1990,1993-01,17,4.169,1
3911,1990,1994-01,17,4.746,1
4276,1990,1995-01,17,5.417999999999999,1
4641,1990,1996-01,17,5.737,1
5007,1990,1997-01,17,3.908,1
5372,1990,1998-01,17,4.163,1
5737,1990,1999-01,17,4.513999999999999,1
2451,1990,1990-01,18,4.377,1
2816,1990,1991-01,18,5.013999999999999,1
3181,1990,1992-01,18,4.414,1
3547,1990,1993-01,18,4.075,1
3912,1990,1994-01,18,4.652,1
4277,1990,1995-01,18,5.324,1
4642,1990,1996-01,18,5.689,1
5008,1990,1997-01,18,3.8939999999999997,1
5373,1990,1998-01,18,4.111000000000001,1
5738,1990,1999-01,18,4.435,1
2452,1990,1990-01,19,4.244,1
2817,1990,1991-01,19,4.905,1
3182,1990,1992-01,19,4.279,1
3548,1990,1993-01,19,3.967,1
3913,1990,1994-01,19,4.592,1
4278,1990,1995-01,19,5.272,1
4643,1990,1996-01,19,5.56,1
5009,1990,1997-01,19,3.799,1
5374,1990,1998-01,19,4.061,1
5739,1990,1999-01,19,4.346,1
2453,1990,1990-01,20,4.158,1
2818,1990,1991-01,20,4.871,1
3183,1990,1992-01,20,4.232,1
3549,1990,1993-01,20,3.86,1
3914,1990,1994-01,20,4.513999999999999,1
4279,1990,1995-01,20,5.131,1
4644,1990,1996-01,20,5.361000000000001,1
5010,1990,1997-01,20,3.701,1
5375,1990,1998-01,20,3.98,1
5740,1990,1999-01,20,4.287,1
2454,1990,1990-01,21,4.101,1
2819,1990,1991-01,21,4.743,1
3184,1990,1992-01,21,4.218999999999999,1
3550,1990,1993-01,21,3.821,1
3915,1990,1994-01,21,4.362,1
4280,1990,1995-01,21,5.071000000000001,1
4645,1990,1996-01,21,5.244,1
5011,1990,1997-01,21,3.6319999999999997,1
5376,1990,1998-01,21,3.9160000000000004,1
5741,1990,1999-01,21,4.204,1
2455,1990,1990-01,22,4.041,1
2820,1990,1991-01,22,4.677,1
3185,1990,1992-01,22,4.105,1
3551,1990,1993-01,22,3.698,1
3916,1990,1994-01,22,4.277,1
4281,1990,1995-01,22,4.978,1
4646,1990,1996-01,22,5.061,1
5012,1990,1997-01,22,3.551,1
5377,1990,1998-01,22,3.8930000000000002,1
5742,1990,1999-01,22,4.102,1
2456,1990,1990-01,23,3.9810000000000003,1
2821,1990,1991-01,23,4.595,1
3186,1990,1992-01,23,3.975,1
3552,1990,1993-01,23,3.6180000000000003,1
3917,1990,1994-01,23,4.202,1
4282,1990,1995-01,23,4.896,1
4647,1990,1996-01,23,4.901,1
5013,1990,1997-01,23,3.4989999999999997,1
5378,1990,1998-01,23,3.826,1
5743,1990,1999-01,23,4.055,1
2457,1990,1990-01,24,3.965,1
2822,1990,1991-01,24,4.545,1
3187,1990,1992-01,24,3.99,1
3553,1990,1993-01,24,3.486,1
3918,1990,1994-01,24,4.129,1
4283,1990,1995-01,24,4.813,1
4648,1990,1996-01,24,4.8180000000000005,1
5014,1990,1997-01,24,3.4419999999999997,1
5379,1990,1998-01,24,3.714,1
5744,1990,1999-01,24,4.008,1
2458,1990,1990-01,25,3.823,1
2823,1990,1991-01,25,4.471,1
3188,1990,1992-01,25,3.833,1
3554,1990,1993-01,25,3.449,1
3919,1990,1994-01,25,4.075,1
4284,1990,1995-01,25,4.7410000000000005,1
4649,1990,1996-01,25,4.644,1
5015,1990,1997-01,25,3.3339999999999996,1
5380,1990,1998-01,25,3.698,1
5745,1990,1999-01,25,3.9219999999999997,1
2459,1990,1990-01,26,3.76,1
2824,1990,1991-01,26,4.442,1
3189,1990,1992-01,26,3.7439999999999998,1
3555,1990,1993-01,26,3.4360000000000004,1
3920,1990,1994-01,26,3.928,1
4285,1990,1995-01,26,4.681,1
4650,1990,1996-01,26,4.559,1
5016,1990,1997-01,26,3.279,1
5381,1990,1998-01,26,3.6630000000000003,1
5746,1990,1999-01,26,3.866,1
2460,1990,1990-01,27,3.7110000000000003,1
2825,1990,1991-01,27,4.316,1
3190,1990,1992-01,27,3.687,1
3556,1990,1993-01,27,3.384,1
3921,1990,1994-01,27,3.875,1
4286,1990,1995-01,27,4.56,1
4651,1990,1996-01,27,4.412,1
5017,1990,1997-01,27,3.19,1
5382,1990,1998-01,27,3.603,1
5747,1990,1999-01,27,3.825,1
2461,1990,1990-01,28,3.7060000000000004,1
2826,1990,1991-01,28,4.232,1
3191,1990,1992-01,28,3.612,1
3557,1990,1993-01,28,3.261,1
3922,1990,1994-01,28,3.87,1
4287,1990,1995-01,28,4.475,1
4652,1990,1996-01,28,4.372,1
5018,1990,1997-01,28,3.1719999999999997,1
5383,1990,1998-01,28,3.5660000000000003,1
5748,1990,1999-01,28,3.801,1
2462,1990,1990-01,29,3.634,1
2827,1990,1991-01,29,4.177,1
3192,1990,1992-01,29,3.576,1
3558,1990,1993-01,29,3.113,1
3923,1990,1994-01,29,3.748,1
4288,1990,1995-01,29,4.416,1
4653,1990,1996-01,29,4.246,1
5019,1990,1997-01,29,3.109,1
5384,1990,1998-01,29,3.533,1
5749,1990,1999-01,29,3.759,1
2463,1990,1990-01,30,3.622,1
2828,1990,1991-01,30,4.078,1
3193,1990,1992-01,30,3.514,1
3559,1990,1993-01,30,3.055,1
3924,1990,1994-01,30,3.657,1
4289,1990,1995-01,30,4.374,1
4654,1990,1996-01,30,4.137,1
5020,1990,1997-01,30,3.073,1
5385,1990,1998-01,30,3.492,1
5750,1990,1999-01,30,3.687,1
2464,1990,1990-01,31,3.56,1
2829,1990,1991-01,31,4.002,1
3194,1990,1992-01,31,3.478,1
3560,1990,1993-01,31,2.96,1
3925,1990,1994-01,31,3.608,1
4290,1990,1995-01,31,4.2860000000000005,1
4655,1990,1996-01,31,3.955,1
5021,1990,1997-01,31,3.0260000000000002,1
5386,1990,1998-01,31,3.428,1
5751,1990,1999-01,31,3.658,1
2465,1990,1990-02,1,3.46,2
2830,1990,1991-02,1,3.97,2
3195,1990,1992-02,1,3.4010000000000002,2
3561,1990,1993-02,1,2.963,2
3926,1990,1994-02,1,3.4989999999999997,2
4291,1990,1995-02,1,4.131,2
4656,1990,1996-02,1,3.717,2
5022,1990,1997-02,1,3.013,2
5387,1990,1998-02,1,3.366,2
5752,1990,1999-02,1,3.595,2
2466,1990,1990-02,2,3.4539999999999997,2
2831,1990,1991-02,2,3.907,2
3196,1990,1992-02,2,3.37,2
3562,1990,1993-02,2,2.926,2
3927,1990,1994-02,2,3.4939999999999998,2
4292,1990,1995-02,2,4.048,2
4657,1990,1996-02,2,3.588,2
5023,1990,1997-02,2,3.033,2
5388,1990,1998-02,2,3.302,2
5753,1990,1999-02,2,3.59,2
2467,1990,1990-02,3,3.407,2
2832,1990,1991-02,3,3.803,2
3197,1990,1992-02,3,3.341,2
3563,1990,1993-02,3,2.815,2
3928,1990,1994-02,3,3.443,2
4293,1990,1995-02,3,3.9930000000000003,2
4658,1990,1996-02,3,3.5,2
5024,1990,1997-02,3,2.93,2
5389,1990,1998-02,3,3.301,2
5754,1990,1999-02,3,3.4810000000000003,2
2468,1990,1990-02,4,3.36,2
2833,1990,1991-02,4,3.7680000000000002,2
3198,1990,1992-02,4,3.275,2
3564,1990,1993-02,4,2.762,2
3929,1990,1994-02,4,3.3939999999999997,2
4294,1990,1995-02,4,3.9539999999999997,2
4659,1990,1996-02,4,3.467,2
5025,1990,1997-02,4,2.826,2
5390,1990,1998-02,4,3.2260000000000004,2
5755,1990,1999-02,4,3.391,2
2469,1990,1990-02,5,3.2889999999999997,2
2834,1990,1991-02,5,3.654,2
3199,1990,1992-02,5,3.148,2
3565,1990,1993-02,5,2.7030000000000003,2
3930,1990,1994-02,5,3.3160000000000003,2
4295,1990,1995-02,5,3.843,2
4660,1990,1996-02,5,3.4330000000000003,2
5026,1990,1997-02,5,2.804,2
5391,1990,1998-02,5,3.219,2
5756,1990,1999-02,5,3.333,2
2470,1990,1990-02,6,3.239,2
2835,1990,1991-02,6,3.497,2
3200,1990,1992-02,6,3.141,2
3566,1990,1993-02,6,2.6630000000000003,2
3931,1990,1994-02,6,3.286,2
4296,1990,1995-02,6,3.8739999999999997,2
4661,1990,1996-02,6,3.3160000000000003,2
5027,1990,1997-02,6,2.767,2
5392,1990,1998-02,6,3.2260000000000004,2
5757,1990,1999-02,6,3.247,2
2471,1990,1990-02,7,3.173,2
2836,1990,1991-02,7,3.428,2
3201,1990,1992-02,7,3.1660000000000004,2
3567,1990,1993-02,7,2.61,2
3932,1990,1994-02,7,3.2760000000000002,2
4297,1990,1995-02,7,3.738,2
4662,1990,1996-02,7,3.227,2
5028,1990,1997-02,7,2.588,2
5393,1990,1998-02,7,3.187,2
5758,1990,1999-02,7,3.161,2
2472,1990,1990-02,8,3.1189999999999998,2
2837,1990,1991-02,8,3.408,2
3202,1990,1992-02,8,3.074,2
3568,1990,1993-02,8,2.568,2
3933,1990,1994-02,8,3.258,2
4298,1990,1995-02,8,3.6830000000000003,2
4663,1990,1996-02,8,3.208,2
5029,1990,1997-02,8,2.528,2
5394,1990,1998-02,8,3.1710000000000003,2
5759,1990,1999-02,8,3.096,2
2473,1990,1990-02,9,3.117,2
2838,1990,1991-02,9,3.367,2
3203,1990,1992-02,9,3.005,2
3569,1990,1993-02,9,2.494,2
3934,1990,1994-02,9,3.2030000000000003,2
4299,1990,1995-02,9,3.615,2
4664,1990,1996-02,9,3.202,2
5030,1990,1997-02,9,2.491,2
5395,1990,1998-02,9,3.108,2
5760,1990,1999-02,9,3.12,2
2474,1990,1990-02,10,3.082,2
2839,1990,1991-02,10,3.304,2
3204,1990,1992-02,10,2.952,2
3570,1990,1993-02,10,2.463,2
3935,1990,1994-02,10,3.168,2
4300,1990,1995-02,10,3.5389999999999997,2
4665,1990,1996-02,10,3.116,2
5031,1990,1997-02,10,2.488,2
5396,1990,1998-02,10,3.023,2
5761,1990,1999-02,10,3.005,2
2475,1990,1990-02,11,3.0580000000000003,2
2840,1990,1991-02,11,3.285,2
3205,1990,1992-02,11,2.943,2
