time,Year,Month,Day,SIE
8/11/22,2022,8,11,16-Jan-00
8/12/22,2022,8,12,16-Jan-00
13/8/2022,2022,8,13,16-Jan-00
14/8/2022,2022,8,14,16-Jan-00
15/8/2022,2022,8,15,16-Jan-00
16/8/2022,2022,8,16,16-Jan-00
17/8/2022,2022,8,17,17-Jan-00
18/8/2022,2022,8,18,17-Jan-00
19/8/2022,2022,8,19,17-Jan-00
20/8/2022,2022,8,20,17-Jan-00
21/8/2022,2022,8,21,17-Jan-00
22/8/2022,2022,8,22,17-Jan-00
23/8/2022,2022,8,23,17-Jan-00
24/8/2022,2022,8,24,17-Jan-00
25/8/2022,2022,8,25,17-Jan-00
26/8/2022,2022,8,26,17-Jan-00
27/8/2022,2022,8,27,17-Jan-00
28/8/2022,2022,8,28,17-Jan-00
29/8/2022,2022,8,29,17-Jan-00
30/8/2022,2022,8,30,17-Jan-00
31/8/2022,2022,8,31,17-Jan-00
9/1/22,2022,9,1,17-Jan-00
9/2/22,2022,9,2,17-Jan-00
9/3/22,2022,9,3,17-Jan-00
9/4/22,2022,9,4,17-Jan-00
9/5/22,2022,9,5,17-Jan-00
9/6/22,2022,9,6,17-Jan-00
9/7/22,2022,9,7,17-Jan-00
9/8/22,2022,9,8,17-Jan-00
9/9/22,2022,9,9,17-Jan-00
9/10/22,2022,9,10,18-Jan-00
9/11/22,2022,9,11,18-Jan-00
9/12/22,2022,9,12,18-Jan-00
13/9/2022,2022,9,13,18-Jan-00
14/9/2022,2022,9,14,18-Jan-00
15/9/2022,2022,9,15,18-Jan-00
16/9/2022,2022,9,16,18-Jan-00
17/9/2022,2022,9,17,18-Jan-00
18/9/2022,2022,9,18,18-Jan-00
19/9/2022,2022,9,19,18-Jan-00
20/9/2022,2022,9,20,18-Jan-00
21/9/2022,2022,9,21,18-Jan-00
22/9/2022,2022,9,22,18-Jan-00
23/9/2022,2022,9,23,18-Jan-00
24/9/2022,2022,9,24,18-Jan-00
25/9/2022,2022,9,25,18-Jan-00
26/9/2022,2022,9,26,18-Jan-00
27/9/2022,2022,9,27,18-Jan-00
28/9/2022,2022,9,28,18-Jan-00
29/9/2022,2022,9,29,17-Jan-00
30/9/2022,2022,9,30,17-Jan-00
10/1/22,2022,10,1,17-Jan-00
10/2/22,2022,10,2,17-Jan-00
10/3/22,2022,10,3,17-Jan-00
10/4/22,2022,10,4,17-Jan-00
10/5/22,2022,10,5,17-Jan-00
10/6/22,2022,10,6,17-Jan-00
10/7/22,2022,10,7,17-Jan-00
10/8/22,2022,10,8,17-Jan-00
10/9/22,2022,10,9,17-Jan-00
10/10/22,2022,10,10,17-Jan-00
10/11/22,2022,10,11,17-Jan-00
10/12/22,2022,10,12,17-Jan-00
13/10/2022,2022,10,13,17-Jan-00
14/10/2022,2022,10,14,17-Jan-00
15/10/2022,2022,10,15,17-Jan-00
16/10/2022,2022,10,16,17-Jan-00
17/10/2022,2022,10,17,17-Jan-00
18/10/2022,2022,10,18,17-Jan-00
19/10/2022,2022,10,19,17-Jan-00
20/10/2022,2022,10,20,17-Jan-00
21/10/2022,2022,10,21,17-Jan-00
22/10/2022,2022,10,22,17-Jan-00
23/10/2022,2022,10,23,17-Jan-00
24/10/2022,2022,10,24,16-Jan-00
25/10/2022,2022,10,25,16-Jan-00
26/10/2022,2022,10,26,16-Jan-00
27/10/2022,2022,10,27,16-Jan-00
28/10/2022,2022,10,28,16-Jan-00
29/10/2022,2022,10,29,16-Jan-00
30/10/2022,2022,10,30,16-Jan-00
31/10/2022,2022,10,31,16-Jan-00
11/1/22,2022,11,1,16-Jan-00
11/2/22,2022,11,2,16-Jan-00
11/3/22,2022,11,3,16-Jan-00
11/4/22,2022,11,4,16-Jan-00
11/5/22,2022,11,5,16-Jan-00
11/6/22,2022,11,6,16-Jan-00
11/7/22,2022,11,7,16-Jan-00
11/8/22,2022,11,8,15-Jan-00
11/9/22,2022,11,9,15-Jan-00
11/10/22,2022,11,10,15-Jan-00
11/11/22,2022,11,11,15-Jan-00
11/12/22,2022,11,12,15-Jan-00
13/11/2022,2022,11,13,15-Jan-00
14/11/2022,2022,11,14,15-Jan-00
15/11/2022,2022,11,15,15-Jan-00
16/11/2022,2022,11,16,15-Jan-00
17/11/2022,2022,11,17,15-Jan-00
18/11/2022,2022,11,18,15-Jan-00
19/11/2022,2022,11,19,14-Jan-00
20/11/2022,2022,11,20,14-Jan-00
21/11/2022,2022,11,21,14-Jan-00
22/11/2022,2022,11,22,14-Jan-00
23/11/2022,2022,11,23,14-Jan-00
24/11/2022,2022,11,24,13-Jan-00
25/11/2022,2022,11,25,13-Jan-00
26/11/2022,2022,11,26,13-Jan-00
27/11/2022,2022,11,27,13-Jan-00
28/11/2022,2022,11,28,13-Jan-00
29/11/2022,2022,11,29,13-Jan-00
30/11/2022,2022,11,30,12-Jan-00
12/1/22,2022,12,1,12-Jan-00
12/2/22,2022,12,2,12-Jan-00
12/3/22,2022,12,3,12-Jan-00
12/4/22,2022,12,4,12-Jan-00
12/5/22,2022,12,5,11-Jan-00
12/6/22,2022,12,6,11-Jan-00
12/7/22,2022,12,7,11-Jan-00
12/8/22,2022,12,8,11-Jan-00
12/9/22,2022,12,9,10-Jan-00
12/10/22,2022,12,10,10-Jan-00
12/11/22,2022,12,11,10-Jan-00
12/12/22,2022,12,12,9-Jan-00
13/12/2022,2022,12,13,9-Jan-00
14/12/2022,2022,12,14,9-Jan-00
15/12/2022,2022,12,15,8-Jan-00
16/12/2022,2022,12,16,8-Jan-00
17/12/2022,2022,12,17,8-Jan-00
18/12/2022,2022,12,18,8-Jan-00
19/12/2022,2022,12,19,7-Jan-00
20/12/2022,2022,12,20,7-Jan-00
21/12/2022,2022,12,21,7-Jan-00
22/12/2022,2022,12,22,6-Jan-00
23/12/2022,2022,12,23,6-Jan-00
24/12/2022,2022,12,24,6-Jan-00
25/12/2022,2022,12,25,5-Jan-00
26/12/2022,2022,12,26,5-Jan-00
27/12/2022,2022,12,27,5-Jan-00
28/12/2022,2022,12,28,5-Jan-00
29/12/2022,2022,12,29,5-Jan-00
30/12/2022,2022,12,30,4-Jan-00
31/12/2022,2022,12,31,4-Jan-00
1/1/23,2023,1,1,4-Jan-00
1/2/23,2023,1,2,4-Jan-00
1/3/23,2023,1,3,4-Jan-00
1/4/23,2023,1,4,4-Jan-00
1/5/23,2023,1,5,4-Jan-00
1/6/23,2023,1,6,3-Jan-00
1/7/23,2023,1,7,3-Jan-00
1/8/23,2023,1,8,3-Jan-00
1/9/23,2023,1,9,3-Jan-00
1/10/23,2023,1,10,3-Jan-00
1/11/23,2023,1,11,3-Jan-00
1/12/23,2023,1,12,3-Jan-00
13/1/2023,2023,1,13,3-Jan-00
14/1/2023,2023,1,14,3-Jan-00
15/1/2023,2023,1,15,3-Jan-00
16/1/2023,2023,1,16,3-Jan-00
17/1/2023,2023,1,17,3-Jan-00
18/1/2023,2023,1,18,3-Jan-00
19/1/2023,2023,1,19,2-Jan-00
20/1/2023,2023,1,20,2-Jan-00
21/1/2023,2023,1,21,2-Jan-00
22/1/2023,2023,1,22,2-Jan-00
23/1/2023,2023,1,23,2-Jan-00
24/1/2023,2023,1,24,2-Jan-00
25/1/2023,2023,1,25,2-Jan-00
26/1/2023,2023,1,26,2-Jan-00
27/1/2023,2023,1,27,2-Jan-00
28/1/2023,2023,1,28,2-Jan-00
29/1/2023,2023,1,29,2-Jan-00
30/1/2023,2023,1,30,2-Jan-00
31/1/2023,2023,1,31,2-Jan-00
2/1/23,2023,2,1,2-Jan-00
2/2/23,2023,2,2,2-Jan-00
2/3/23,2023,2,3,2-Jan-00
2/4/23,2023,2,4,2-Jan-00
2/5/23,2023,2,5,2-Jan-00
2/6/23,2023,2,6,2-Jan-00
2/7/23,2023,2,7,2-Jan-00
2/8/23,2023,2,8,1-Jan-00
2/9/23,2023,2,9,1-Jan-00
2/10/23,2023,2,10,1-Jan-00
2/11/23,2023,2,11,1-Jan-00
2/12/23,2023,2,12,1-Jan-00
13/2/2023,2023,2,13,1-Jan-00
14/2/2023,2023,2,14,1-Jan-00
15/2/2023,2023,2,15,1-Jan-00
16/2/2023,2023,2,16,1-Jan-00
17/2/2023,2023,2,17,1-Jan-00
18/2/2023,2023,2,18,1-Jan-00
19/2/2023,2023,2,19,1-Jan-00
20/2/2023,2023,2,20,1-Jan-00
21/2/2023,2023,2,21,1-Jan-00
22/2/2023,2023,2,22,1-Jan-00
23/2/2023,2023,2,23,1-Jan-00
24/2/2023,2023,2,24,1-Jan-00
25/2/2023,2023,2,25,1-Jan-00
26/2/2023,2023,2,26,1-Jan-00
27/2/2023,2023,2,27,1-Jan-00
28/2/2023,2023,2,28,1-Jan-00
3/1/23,2023,3,1,1-Jan-00
3/2/23,2023,3,2,1-Jan-00
3/3/23,2023,3,3,1-Jan-00
3/4/23,2023,3,4,1-Jan-00
3/5/23,2023,3,5,1-Jan-00
3/6/23,2023,3,6,2-Jan-00
3/7/23,2023,3,7,2-Jan-00
3/8/23,2023,3,8,2-Jan-00
3/9/23,2023,3,9,2-Jan-00
3/10/23,2023,3,10,2-Jan-00
3/11/23,2023,3,11,2-Jan-00
3/12/23,2023,3,12,2-Jan-00
13/3/2023,2023,3,13,2-Jan-00
14/3/2023,2023,3,14,2-Jan-00
15/3/2023,2023,3,15,2-Jan-00
16/3/2023,2023,3,16,2-Jan-00
17/3/2023,2023,3,17,2-Jan-00
18/3/2023,2023,3,18,2-Jan-00
19/3/2023,2023,3,19,2-Jan-00
20/3/2023,2023,3,20,2-Jan-00
21/3/2023,2023,3,21,2-Jan-00
22/3/2023,2023,3,22,3-Jan-00
23/3/2023,2023,3,23,3-Jan-00
24/3/2023,2023,3,24,3-Jan-00
25/3/2023,2023,3,25,3-Jan-00
26/3/2023,2023,3,26,3-Jan-00
27/3/2023,2023,3,27,3-Jan-00
28/3/2023,2023,3,28,3-Jan-00
29/3/2023,2023,3,29,3-Jan-00
30/3/2023,2023,3,30,4-Jan-00
31/3/2023,2023,3,31,4-Jan-00
4/1/23,2023,4,1,4-Jan-00
4/2/23,2023,4,2,4-Jan-00
4/3/23,2023,4,3,4-Jan-00
4/4/23,2023,4,4,4-Jan-00
4/5/23,2023,4,5,4-Jan-00
4/6/23,2023,4,6,4-Jan-00
4/7/23,2023,4,7,4-Jan-00
4/8/23,2023,4,8,4-Jan-00
4/9/23,2023,4,9,4-Jan-00
4/10/23,2023,4,10,4-Jan-00
4/11/23,2023,4,11,5-Jan-00
4/12/23,2023,4,12,5-Jan-00
13/4/2023,2023,4,13,5-Jan-00
14/4/2023,2023,4,14,5-Jan-00
15/4/2023,2023,4,15,5-Jan-00
16/4/2023,2023,4,16,5-Jan-00
17/4/2023,2023,4,17,5-Jan-00
18/4/2023,2023,4,18,5-Jan-00
19/4/2023,2023,4,19,5-Jan-00
20/4/2023,2023,4,20,5-Jan-00
21/4/2023,2023,4,21,5-Jan-00
22/4/2023,2023,4,22,6-Jan-00
23/4/2023,2023,4,23,6-Jan-00
24/4/2023,2023,4,24,6-Jan-00
25/4/2023,2023,4,25,6-Jan-00
26/4/2023,2023,4,26,6-Jan-00
27/4/2023,2023,4,27,6-Jan-00
28/4/2023,2023,4,28,6-Jan-00
29/4/2023,2023,4,29,6-Jan-00
30/4/2023,2023,4,30,6-Jan-00
5/1/23,2023,5,1,6-Jan-00
